id,translatedSet,src,tgt
8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.
7396,Test User 1001 | All Aboard PE L2 | Hindi -> English,"मुझे कुछ दिखाई दे रहा है जिसका रंग भूरा है , बाबा ने कहा","I see something that is brown in colour , said baba ,"
7395,Test User 1001 | All Aboard PE L2 | Hindi -> English,"मेरा पसंदीदा खेल , माँ बोली","My favorite game , maa said"
7394,Test User 1001 | All Aboard PE L2 | Hindi -> English,ओह,Oh
7393,Test User 1001 | All Aboard PE L2 | Hindi -> English,बाबा ने कहना शुरू किया,Baba started saying
7392,Test User 1001 | All Aboard PE L2 | Hindi -> English,मैं देख रहा हूँ,I 'm looking 
7391,Test User 1001 | All Aboard PE L2 | Hindi -> English,फिर बाबा मुस्कराए,then baba smiled
7390,Test User 1001 | All Aboard PE L2 | Hindi -> English,माँ और बाबा को कुछ समझ में नहीं आ रहा था कि वह और क्या कर सकते हैं,Maa and baba could not think what else they could do
7389,Test User 1001 | All Aboard PE L2 | Hindi -> English,नीना ने न में सिर हिलाते हुए कहा,Neena shook her head from side to side
7388,Test User 1001 | All Aboard PE L2 | Hindi -> English,मैंने मना किया न,I said I don't 
7387,Test User 1001 | All Aboard PE L2 | Hindi -> English,नहीं,No
7386,Test User 1001 | All Aboard PE L2 | Hindi -> English,टॉफ़ी,candy
7385,Test User 1001 | All Aboard PE L2 | Hindi -> English,खीरा खाएगी,will you eat cucumber
7384,Test User 1001 | All Aboard PE L2 | Hindi -> English,डंडी वाली आइसक्रीम चाहिए,do you want ice cream on a stick
7383,Test User 1001 | All Aboard PE L2 | Hindi -> English,कोन वाली आइसक्रीम खाएगी,or will you eat ice cream in a cone
7382,Test User 1001 | All Aboard PE L2 | Hindi -> English,कप वाली आइसक्रीम लेगी,will you have an ice cream cup
7381,Test User 1001 | All Aboard PE L2 | Hindi -> English,रेलगाड़ी में माँ और बाबा ने उसे मनाने की बहुत कोशिश की,Maa and baba try to convince her in the train
7380,Test User 1001 | All Aboard PE L2 | Hindi -> English,लेकिन नीना कुछ भी सुनने को तैयार ही नहीं है,but Neena does not want to hear a thing
7379,Test User 1001 | All Aboard PE L2 | Hindi -> English,तुम्हें नये साथी - सहेली मिल जाएंगे और नया पुचकेवाला भी मिल जायेगा,You will find new friends and you will also find new puchkawala
7378,Test User 1001 | All Aboard PE L2 | Hindi -> English,"परेशान मत हो , नीना , बाबा बोले","""dont worry, Neena"", baba said"
7377,Test User 1001 | All Aboard PE L2 | Hindi -> English,"बाबा , आप कोलकाता में ही कोई दूसरी नौकरी क्यों नहीं ढूँढ लेते","Baba , why don't you find another job here in Kolkata"
7376,Test User 1001 | All Aboard PE L2 | Hindi -> English,यहाँ जैसे बढ़िया पुचके मुझे कहाँ मिलेंगे,where will I get such good puchka's 
7375,Test User 1001 | All Aboard PE L2 | Hindi -> English,मेरे सारे दोस्तों - सहेलियों को मेरी याद ज़रूर आयेगी,all my friends will surely miss me
7374,Test User 1001 | All Aboard PE L2 | Hindi -> English,नीना ने पूछा,Neena asked
7373,Test User 1001 | All Aboard PE L2 | Hindi -> English,क्या हमें सचमुच यहाँ से जाना ही पड़ेगा,Do we really have to go away from here
7372,Test User 1001 | All Aboard PE L2 | Hindi -> English,"उसका परिवार कोलकता से दिल्ली जा रहा है , क्योंकि उन्हें अब वहीं रहना है",her family is going from Kolkata to Delhi because they have to live there now.
7371,Test User 1001 | All Aboard PE L2 | Hindi -> English,लेकिन वह ज़रा भी ख़ुश नहीं है,but she is not even a bit happy
7370,Test User 1001 | All Aboard PE L2 | Hindi -> English,नीना पहली बार रेल से सफ़र करने जा रही है,Neena will be travelling by the train for the first time
7369,Test User 501 | Under My Bed PE L2 | Hindi -> English,जंगल में असली शेरों के सपने जो देखने हैं,To see the dreams of real lions in the forest.
7368,Test User 501 | Under My Bed PE L2 | Hindi -> English,अब मैं सो जाऊँगा,Now i will sleep
7367,Test User 501 | Under My Bed PE L2 | Hindi -> English,माँ मुझे पानी पिलाती हैं,Mother gives me water.
7366,Test User 501 | Under My Bed PE L2 | Hindi -> English,मैं तो ऐसे ही डर गया,I got scared like this.
7365,Test User 501 | Under My Bed PE L2 | Hindi -> English,इसके बटन शेर की आँखों की तरह चमकते हैं,Its buttons shines like lion's eyes.
7364,Test User 501 | Under My Bed PE L2 | Hindi -> English,यह तो मेरा मोटा पीला - काला स्वेटर है,This is my thick yellow-black sweater.
7363,Test User 501 | Under My Bed PE L2 | Hindi -> English,कोई शेर - वेर नहीं है,There is no tiger
7362,Test User 501 | Under My Bed PE L2 | Hindi -> English,अरे,Hey
