id,translatedSet,src,tgt
10210,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"वह समुद्रतट से जँगलों तक , घाटियों से पहाड़ों तक फैला था","It was spread from the sea coast to the forests, valleys to hills. "
10209,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,सब जीवों को अपना देश साकूलैंड प्यारा लगता था,Every animal love their country Sakuland.
10208,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"वहाँ खरगोशों और हिरनों के लिए घास थी , चिड़ियों और भालुओं के नाश्ते के लिए कीड़े - मकोड़े थे , और मगरमच्छों और जँगली बिल्लियों के लिए मछलियाँ थीं","There was grass for rabbits and deer, insects for the breakfast of birds and bears and fish for crocodiles and wild cats."
10207,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"और सभी के पीने के लिए साफ , ठण्डा पानी भी था",And there was also clean and cold water to drink.
10206,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"उना बाकी जीवों से काफ़ी ऊपर , एक पहाड़ की चोटी पर रहती थी",Una lived away for other animals on the top of the hill.
10205,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,पथरीली पहाड़ी पगडंडियों पर ऊपर चढ़ना - उतरना काफ़ी कठिन काम था और इसमें समय भी बहुत लगता था,It was difficult and time taking to climb and descend on the rocky pathways and it also took a lot of time.
10204,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,उना बाकी जानवरों के साथ कम ही समय बिताती थी और उसे अकेले रहने की आदत पड़ गई थी,Una spent little time with other animals and it had got the habit of living alone.
10203,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"बल्कि उसे अकेले रहना ही अच्छा लगता था - अकेले रहते हुए वह जो चाहे , जब चाहे , कर सकती थी",Rather it liked to live alone.  Living alone it could do whenever it wanted whatever.
10202,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,कभी - कभी उना को लगता था कि बाकी जानवर ज़रा बेवकूफ से हैं,Sometimes Una felt that other animals are a bit stupid.
10201,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,उन सब को सब कुछ साथ में ही क्यों करना होता है,Why do they need to do everything together?
10200,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,क्या वह अकेले धारा तक पानी पीने भी नहीं जा सकते,Can't they even go to have water from the stream.
10199,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"मैं तो जाती हूँ , उना सोचती",Una thinks 'I am going'.
10198,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,सभी जीवों के काम करने के अपने ही मनपसन्द तरीके थे,Every animal had its favourite way of working.
10197,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,लेकिन उना को लगता था कि मेरा ही तरीका सबसे अच्छा है,But Una thought that my way is the best.
10196,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"धीरे - धीरे , साकूलैंड की जलवायु बदलने लगी",By and by climate of Sakuland started changing.
10195,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,लेकिन जीवों ने इस ओर ध्यान ही नहीं दिया,But no animal paid attention to this.
10194,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"एक दिन , व्हेलों ने , जो कि साल का ज़्यादातर समय साकूलैंड के समुद्र में बिताती थीं , ऐलान किया कि वे कहीं और रहने जा रही हैं","One day whales, who spend most of the time in Sakuland, declared that they were going to live somewhere else."
10193,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,क्यो,Why?
10192,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,कछुओं ने पूछा,Turtles asked.
10191,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,अपने यहाँ तो बहुत अच्छा लगता है,It feels great at our place.
10190,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,"हमारे लिए पानी कुछ ज़्यादा ही गरम हो गया है , व्हेलों ने कहा","For us water has become very hot, the whales said."
10189,Test User 401 | At Least I'm Ok MT L3 | Hindi -> English,हमें उत्तर की तरफ और आगे जाना होगा जहाँ मौसम ठण्डा रहता है,We have to move towards the north where weather is cooler.
